provinsi,jenis,daerah,tahun,periode,gk,Cluster
22,2,1,2017,0,0.26199136805272766,0
22,2,1,2017,1,0.30845668127234793,0
22,2,1,2018,0,0.39198549511700753,0
22,2,1,2018,1,0.4404487725463706,0
22,2,2,2019,0,0.5866921654936855,0
22,2,2,2019,1,0.6397457024682173,0
22,2,2,2020,0,0.7196832388725796,0
22,2,2,2020,1,0.7335551802528826,0
22,2,0,2019,0,0.44397050059961984,0
22,2,0,2019,1,0.4854978073388314,0
22,2,0,2020,0,0.5647019138434148,0
22,2,0,2020,1,0.5854529218699209,0
22,2,1,2019,0,0.5119834784610234,0
22,2,1,2019,1,0.5581642714609019,0
22,2,1,2020,0,0.6388289150934935,0
22,2,1,2020,1,0.6581952580505892,0
22,2,2,2021,0,0.8254046298571042,2
22,2,2,2021,1,0.9417670770599741,2
22,2,2,2022,0,1.052894352219594,2
22,2,2,2022,1,1.2498771843542067,2
22,2,0,2021,0,0.6875387767132995,0
22,2,0,2021,1,0.7996713566493405,0
22,2,0,2022,0,0.9171718847311779,2
22,2,0,2022,1,1.0996378629874062,2
22,2,1,2021,0,0.7561966670727847,0
22,2,1,2021,1,0.8713072253087905,2
22,2,1,2022,0,0.9858487431053126,2
22,2,1,2022,1,1.1763318688867115,2
23,0,2,2015,0,-0.2750247400311543,0
23,0,2,2015,1,-0.24410687615253907,0
23,0,2,2016,0,-0.18033641090106403,0
23,0,2,2016,1,-0.1684244977012049,0
23,0,0,2015,0,-0.45171811916239774,0
23,0,0,2015,1,-0.4034002631786805,0
23,0,0,2016,0,-0.3280972450203355,0
23,0,0,2016,1,-0.31390284739099167,0
23,0,1,2015,0,-0.4162479317679128,0
23,0,1,2015,1,-0.37142019047969566,0
23,0,1,2016,0,-0.3013333763499514,0
23,0,1,2016,1,-0.28400925630344714,0
23,0,2,2017,0,-0.08341617871388765,0
23,0,2,2017,1,-0.07496276685177956,0
23,0,2,2018,0,-0.03034999639625627,0
23,0,2,2018,1,-0.014303056002815494,0
23,0,0,2017,0,-0.22699140426717887,0
23,0,0,2017,1,-0.2254107363797241,0
23,0,0,2018,0,-0.19245064959051736,0
23,0,0,2018,1,-0.17844593210766813,0
23,0,1,2017,0,-0.19832441146029925,0
23,0,1,2017,1,-0.19334214627904184,0
23,0,1,2018,0,-0.15802370300175256,0
23,0,1,2018,1,-0.14437937779724302,0
23,0,2,2019,0,0.08553192776882747,0
23,0,2,2019,1,0.2096080342624767,0
23,0,2,2020,0,0.3365546336397438,0
23,0,2,2020,1,0.34306698533605745,0
23,0,0,2019,0,-0.11729937554936799,0
23,0,0,2019,1,-0.09400033088828476,0
23,0,0,2020,0,0.007111832536421663,0
23,0,0,2020,1,0.009539738411552184,0
23,0,1,2019,0,-0.07333784026347606,0
23,0,1,2019,1,-0.02799796257972358,0
23,0,1,2020,0,0.07729980941096305,0
23,0,1,2020,1,0.08064450266081734,0
23,0,2,2021,0,0.4002049681317723,0
23,0,2,2021,1,0.5138107305389212,0
23,0,2,2022,0,0.6216691845072846,0
23,0,2,2022,1,0.7564053152339287,0
23,0,0,2021,0,0.052078672598734825,0
23,0,0,2021,1,0.18671996325213172,0
23,0,0,2022,0,0.25865299747442316,0
23,0,0,2022,1,0.3929086051632811,0
23,0,1,2021,0,0.13050509050269046,0
23,0,1,2021,1,0.25772356475659974,0
23,0,1,2022,0,0.3434463456290466,0
23,0,1,2022,1,0.48470747339510406,0
23,1,2,2015,0,-1.2606786532755472,1
23,1,2,2015,1,-1.2319421110816196,1
23,1,2,2016,0,-1.221206214790027,1
23,1,2,2016,1,-1.2108496787914234,1
23,1,0,2015,0,-1.6144510945025732,1
23,1,0,2015,1,-1.6037025528678808,1
23,1,0,2016,0,-1.5755793098142856,1
23,1,0,2016,1,-1.5671701566530263,1
23,1,1,2015,0,-1.5434348476550055,1
23,1,1,2015,1,-1.5290760605653664,1
23,1,1,2016,0,-1.4997515099173055,1
23,1,1,2016,1,-1.4914308741577438,1
23,1,2,2017,0,-1.186399907908273,1
23,1,2,2017,1,-1.1796283266784167,1
23,1,2,2018,0,-1.1664265884823946,1
23,1,2,2018,1,-1.1614253552864877,1
23,1,0,2017,0,-1.5527734335340881,1
23,1,0,2017,1,-1.5365431356657027,1
23,1,0,2018,0,-1.5224056420803074,1
23,1,0,2018,1,-1.500257323641291,1
23,1,1,2017,0,-1.4734681642847078,1
23,1,1,2017,1,-1.4573263838180197,1
23,1,1,2018,0,-1.4410455045772357,1
23,1,1,2018,1,-1.4220016178691806,1
23,1,2,2019,0,-1.136254799846658,1
23,1,2,2019,1,-1.0979077968970055,1
23,1,2,2020,0,-1.0536680640629215,1
23,1,2,2020,1,-1.0487869616264611,1
23,1,0,2019,0,-1.4894455552911006,1
23,1,0,2019,1,-1.4790637286062975,1
23,1,0,2020,0,-1.4714196187025663,1
23,1,0,2020,1,-1.467309882195184,1
23,1,1,2019,0,-1.4054488637517544,1
23,1,1,2019,1,-1.3885736533852873,1
23,1,1,2020,0,-1.3722042567428057,1
23,1,1,2020,1,-1.3647561496571188,1
23,1,2,2021,0,-1.0275680759052683,1
23,1,2,2021,1,-0.9982245572425581,1
23,1,2,2022,0,-0.931906055356506,1
23,1,2,2022,1,-0.8436099471632827,1
23,1,0,2021,0,-1.4546898297817452,1
23,1,0,2021,1,-1.4451805317708173,1
23,1,0,2022,0,-1.3887001068162836,1
23,1,0,2022,1,-1.3556325346107299,1
23,1,1,2021,0,-1.3488356626946745,1
23,1,1,2021,1,-1.3338509311216034,1
23,1,1,2022,0,-1.2727865692934508,1
23,1,1,2022,1,-1.223823800811652,1
23,2,2,2013,0,0.026269527332373418,0
23,2,2,2013,1,0.10912181532120238,0
23,2,2,2014,0,0.21157438511447044,0
23,2,2,2014,1,0.23112408554651098,0
23,2,0,2013,0,-0.5436624088398665,1
23,2,0,2013,1,-0.4410897082871519,0
23,2,0,2014,0,-0.34963226431901917,0
23,2,0,2014,1,-0.3342428817667596,0
23,2,2,2015,0,0.385782954326635,0
23,2,2,2015,1,0.44543736039917786,0
23,2,2,2016,0,0.5199437219422457,0
23,2,2,2016,1,0.5422121711407084,0
23,2,0,2015,0,-0.14467654336008454,0
23,2,0,2015,1,-0.08561646841322468,0
23,2,0,2016,0,0.017809792798715515,0
23,2,0,2016,1,0.040413343589318654,0
23,2,1,2015,0,-0.03819643178958172,0
23,2,1,2015,1,0.020990096588274502,0
23,2,1,2016,0,0.12040146136607958,0
23,2,1,2016,1,0.1460462171721457,0
23,2,2,2017,0,0.651670261011176,0
23,2,2,2017,1,0.6669015767746901,0
23,2,2,2018,0,0.7247097627546858,0
23,2,2,2018,1,0.7457642590155832,0
23,2,0,2017,0,0.14172783250361928,0
23,2,0,2017,1,0.15953247558790976,0
23,2,0,2018,0,0.20662373329096212,0
23,2,0,2018,1,0.24278309188437733,0
23,2,1,2017,0,0.24969377188832956,0
23,2,1,2017,1,0.27081781753627504,0
23,2,1,2018,0,0.3224171400543484,0
23,2,1,2018,1,0.35511167463846277,0
23,2,2,2019,0,0.870763475555506,2
23,2,2,2019,1,1.033186584998808,2
23,2,2,2020,0,1.204366594538609,2
23,2,2,2020,1,1.215766371342933,2
23,2,0,2019,0,0.31474141679286805,0
23,2,0,2019,1,0.3484222881387542,0
23,2,0,2020,0,0.4571785614671919,0
23,2,0,2020,1,0.46371620384970474,0
23,2,1,2019,0,0.4426996436181062,0
23,2,1,2019,1,0.5049147316683258,0
23,2,1,2020,0,0.626581900301494,0
23,2,1,2020,1,0.637374700637035,0
23,2,2,2021,0,1.2941232398598406,2
23,2,2,2021,1,1.4370788436012496,2
23,2,2,2022,0,1.6112494767841152,2
23,2,2,2022,1,1.8342817157039826,2
23,2,0,2021,0,0.5188751904503263,0
23,2,0,2021,1,0.663025779114651,0
23,2,0,2022,0,0.7914392382914761,0
23,2,0,2022,1,0.9587624181858877,2
23,2,1,2021,0,0.7031557754413525,0
23,2,1,2021,1,0.8453589812683331,2
23,2,1,2022,0,0.9921461239689324,2
23,2,1,2022,1,1.1823700202167886,2
12,0,2,2015,0,-0.3406351027036267,0
12,0,2,2015,1,-0.2779205236009714,0
12,0,2,2016,0,-0.24413848951028816,0
12,0,2,2016,1,-0.17902129521870166,0
12,0,0,2015,0,-0.294429019017549,0
12,0,0,2015,1,-0.206929567439603,0
12,0,0,2016,0,-0.16743816093943314,0
12,0,0,2016,1,-0.09085164045647486,0
12,0,1,2015,0,-0.3085475445882949,0
12,0,1,2015,1,-0.2286226535270322,0
12,0,1,2016,0,-0.1819866281755668,0
12,0,1,2016,1,-0.11612968131265146,0
12,0,2,2017,0,-0.1128924734791441,0
12,0,2,2017,1,0.009647223827899107,0
12,0,2,2018,0,0.12152689690194739,0
12,0,2,2018,1,0.17216517334444825,0
12,0,0,2017,0,-0.011603275251042756,0
12,0,0,2017,1,0.0713438528110335,0
12,0,0,2018,0,0.10649158395647766,0
12,0,0,2018,1,0.14416838372184945,0
12,0,1,2017,0,-0.0407760817819079,0
12,0,1,2017,1,0.05259080899427017,0
12,0,1,2018,0,0.11113242487404484,0
12,0,1,2018,1,0.1530707052639947,0
12,0,2,2019,0,0.2795367816034755,0
12,0,2,2019,1,0.39359145369066156,0
12,0,2,2020,0,0.47548901827546786,0
12,0,2,2020,1,0.49635383438987074,0
12,0,0,2019,0,0.2106006936957983,0
12,0,0,2019,1,0.2604549588661216,0
12,0,0,2020,0,0.3038095176832309,0
12,0,0,2020,1,0.3109794272207257,0
12,0,1,2019,0,0.23316630845710254,0
12,0,1,2019,1,0.301988588276883,0
12,0,1,2020,0,0.3614722822175807,0
12,0,1,2020,1,0.37284676833570524,0
12,0,2,2021,0,0.5367557055932145,0
12,0,2,2021,1,0.6537124839217675,0
12,0,2,2022,0,0.7214282962203297,0
12,0,2,2022,1,0.896275455259026,2
12,0,0,2021,0,0.35985367830082704,0
12,0,0,2021,1,0.4644938924503325,0
12,0,0,2022,0,0.526816465916899,0
12,0,0,2022,1,0.6581509993497405,0
12,0,1,2021,0,0.4205766158652893,0
12,0,1,2021,1,0.527549895816678,0
12,0,1,2022,0,0.592161276384279,0
12,0,1,2022,1,0.7412372261859128,0
12,1,2,2015,0,-1.3869297587823344,1
12,1,2,2015,1,-1.3678289680303308,1
12,1,2,2016,0,-1.3660270066386324,1
12,1,2,2016,1,-1.3468376984849315,1
12,1,0,2015,0,-1.5329202448676564,1
12,1,0,2015,1,-1.5034818861316988,1
12,1,0,2016,0,-1.491177967295751,1
12,1,0,2016,1,-1.4700096629469568,1
12,1,1,2015,0,-1.4883137970836828,1
12,1,1,2015,1,-1.4620304514510851,1
12,1,1,2016,0,-1.4614487656685018,1
12,1,1,2016,1,-1.4315488519094073,1
12,1,2,2017,0,-1.3326116874978386,1
12,1,2,2017,1,-1.3135172194173852,1
12,1,2,2018,0,-1.289200224636781,1
12,1,2,2018,1,-1.268133083032784,1
12,1,0,2017,0,-1.456441209801045,1
12,1,0,2017,1,-1.4212112839254532,1
12,1,0,2018,0,-1.4055437038250016,1
12,1,0,2018,1,-1.3707943009871961,1
12,1,1,2017,0,-1.4171647741335691,1
12,1,1,2017,1,-1.3864618810876477,1
12,1,1,2018,0,-1.366324172201474,1
12,1,1,2018,1,-1.3352735322203126,1
12,1,2,2019,0,-1.236051847589002,1
12,1,2,2019,1,-1.2196761282749706,1
12,1,2,2020,0,-1.1562976686595845,1
12,1,2,2020,1,-1.149886479708068,1
12,1,0,2019,0,-1.3397563063491342,1
12,1,0,2019,1,-1.3145983962524042,1
12,1,0,2020,0,-1.262430033294847,1
12,1,0,2020,1,-1.254855472778164,1
12,1,1,2019,0,-1.3032997821928776,1
12,1,1,2019,1,-1.2814296613020535,1
12,1,1,2020,0,-1.2252021432095126,1
12,1,1,2020,1,-1.2172355770567405,1
12,1,2,2021,0,-1.1340418648042212,1
12,1,2,2021,1,-1.0794519186430835,1
12,1,2,2022,0,-1.0313743241782594,1
12,1,2,2022,1,-0.9934951989232934,1
12,1,0,2021,0,-1.2478499527009643,1
12,1,0,2021,1,-1.2312150038533904,1
12,1,0,2022,0,-1.2081435753681007,1
12,1,0,2022,1,-1.1560763751553407,1
12,1,1,2021,0,-1.2068284596857384,1
12,1,1,2021,1,-1.1761382119829167,1
12,1,1,2022,0,-1.14317180252216,1
12,1,1,2022,1,-1.0962006755785543,1
12,2,2,2013,0,-0.2582570150810341,0
12,2,2,2013,1,-0.14846382361842614,0
12,2,2,2014,0,-0.07821894269993637,0
12,2,2,2014,1,0.02456240601392227,0
12,2,0,2013,0,-0.38937025500963196,0
12,2,0,2013,1,-0.240300627879548,0
12,2,0,2014,0,-0.15715117432787754,0
12,2,0,2014,1,-0.06234271443834072,0
12,2,2,2015,0,0.19392148614737562,0
12,2,2,2015,1,0.2757431786735841,0
12,2,2,2016,0,0.31132085148441596,0
12,2,2,2016,1,0.3956273539297033,0
12,2,0,2015,0,0.0941307610765814,0
12,2,0,2015,1,0.21107489406203475,0
12,2,0,2016,0,0.26287021939815247,0
12,2,0,2016,1,0.36061872155835517,0
12,2,1,2015,0,0.12462500596135873,0
12,2,1,2015,1,0.23083324265521932,0
12,2,1,2016,0,0.27805095378926803,0
12,2,1,2016,1,0.3738078144112777,0
12,2,2,2017,0,0.47598850932790354,0
12,2,2,2017,1,0.6176226747154003,0
12,2,2,2018,0,0.7538130198985029,0
12,2,2,2018,1,0.8255247606165507,2
12,2,0,2017,0,0.4534418625812488,0
12,2,0,2017,1,0.5716252391904667,0
12,2,0,2018,0,0.6224342277648126,0
12,2,0,2018,1,0.6948730757110896,0
12,2,1,2017,0,0.46354549171785964,0
12,2,1,2017,1,0.5876152755399591,0
12,2,1,2018,0,0.6662946003059075,0
12,2,1,2018,1,0.7392898433485685,0
12,2,2,2019,0,0.9649712816478101,2
12,2,2,2019,1,1.0954016730490275,2
12,2,2,2020,0,1.24067769724922,2
12,2,2,2020,1,1.2679537023151395,2
12,2,0,2019,0,0.7923307349800006,0
12,2,0,2019,1,0.8673429102470539,2
12,2,0,2020,0,0.9628658320217203,2
12,2,0,2020,1,0.9776103020758984,2
12,2,1,2019,0,0.8513528738975615,2
12,2,1,2019,1,0.9420452746081661,2
12,2,1,2020,0,1.0577564866414049,2
12,2,1,2020,1,1.0770975389123012,2
12,2,2,2021,0,1.3242001884223298,2
12,2,2,2021,1,1.4957532355835703,2
12,2,2,2022,0,1.6115403196754068,2
12,2,2,2022,1,1.8242666039690691,2
12,2,0,2021,0,1.0334900732331993,2
12,2,0,2021,1,1.1547715589018284,2
12,2,0,2022,0,1.240159238182135,2
12,2,0,2022,1,1.4235546491561866,2
12,2,1,2021,0,1.1352345038128875,2
12,2,1,2021,1,1.272898031467098,2
12,2,1,2022,0,1.3704758214954555,2
12,2,1,2022,1,1.5665228982406951,2
14,0,2,2015,0,-0.32832486119612897,0
14,0,2,2015,1,-0.3027559774486607,0
14,0,2,2016,0,-0.2513589804201815,0
14,0,2,2016,1,-0.20494424857295981,0
14,0,0,2015,0,-0.04456336204024952,0
14,0,0,2015,1,0.016254415597460024,0
14,0,0,2016,0,0.07993004077568779,0
14,0,0,2016,1,0.10376018984695583,0
14,0,1,2015,0,-0.1416163703299721,0
14,0,1,2015,1,-0.09284960466621768,0
14,0,1,2016,0,-0.027941058535775207,0
14,0,1,2016,1,-0.0022963027297090983,0
14,0,2,2017,0,-0.13089944205302878,0
14,0,2,2017,1,-0.11148251772353446,0
14,0,2,2018,0,-0.08223383913407148,0
14,0,2,2018,1,0.008300494787787648,0
14,0,0,2017,0,0.21706246401971338,0
14,0,0,2017,1,0.2444965358743783,0
14,0,0,2018,0,0.27855044484170377,0
14,0,0,2018,1,0.3354671341331749,0
14,0,1,2017,0,0.10578976741444775,0
14,0,1,2017,1,0.13422282137398406,0
14,0,1,2018,0,0.15315289999414233,0
14,0,1,2018,1,0.2157789616951001,0
14,0,2,2019,0,0.08396390522447235,0
14,0,2,2019,1,0.2099304905115175,0
14,0,2,2020,0,0.3433262148696,0
14,0,2,2020,1,0.3709815802285086,0
14,0,0,2019,0,0.37638114173205406,0
14,0,0,2019,1,0.45631867813641647,0
14,0,0,2020,0,0.5898282105823958,0
14,0,0,2020,1,0.6207713651472102,0
14,0,1,2019,0,0.26902850148767626,0
14,0,1,2019,1,0.3636472812307185,0
14,0,1,2020,0,0.499806013056072,0
14,0,1,2020,1,0.5308566530372334,0
14,0,2,2021,0,0.42720909832104953,0
14,0,2,2021,1,0.4451781308656353,0
14,0,2,2022,0,0.5619136156899446,0
14,0,2,2022,1,0.7101486501754525,0
14,0,0,2021,0,0.6890056365128575,0
14,0,0,2021,1,0.7935889466184146,0
14,0,0,2022,0,0.9308984046658352,2
14,0,0,2022,1,1.1024514518270758,2
14,0,1,2021,0,0.5855414392716184,0
14,0,1,2021,1,0.6573480200629135,0
14,0,1,2022,0,0.7777506543861179,0
14,0,1,2022,1,0.944846218104736,2
14,1,2,2015,0,-1.4365500851053143,1
14,1,2,2015,1,-1.395319943928944,1
14,1,2,2016,0,-1.3897180569358045,1
14,1,2,2016,1,-1.3794184249811492,1
14,1,0,2015,0,-1.5180113853531831,1
14,1,0,2015,1,-1.4886172853180741,1
14,1,0,2016,0,-1.474751666609321,1
14,1,0,2016,1,-1.4648124269330054,1
14,1,1,2015,0,-1.4901536945046803,1
14,1,1,2015,1,-1.4567067620061374,1
14,1,1,2016,0,-1.453614975618276,1
14,1,1,2016,1,-1.434748123713616,1
14,1,2,2017,0,-1.3523321000617243,1
14,1,2,2017,1,-1.33955398085954,1
14,1,2,2018,0,-1.3129861150072004,1
14,1,2,2018,1,-1.299784376811178,1
14,1,0,2017,0,-1.4424428149897457,1
14,1,0,2017,1,-1.4391487031122898,1
14,1,0,2018,0,-1.424296747641765,1
14,1,0,2018,1,-1.3923672563151788,1
14,1,1,2017,0,-1.4099822192529745,1
14,1,1,2017,1,-1.4049051139984698,1
14,1,1,2018,0,-1.381523874607239,1
14,1,1,2018,1,-1.3558538281149737,1
14,1,2,2019,0,-1.2838765351918333,1
14,1,2,2019,1,-1.2476982085837687,1
14,1,2,2020,0,-1.2039959028314193,1
14,1,2,2020,1,-1.1861975824186788,1
14,1,0,2019,0,-1.379317262236352,1
14,1,0,2019,1,-1.359685367074164,1
14,1,0,2020,0,-1.3182339323935501,1
14,1,0,2020,1,-1.3089901865877147,1
14,1,1,2019,0,-1.3411030353892457,1
14,1,1,2019,1,-1.3145541375515555,1
14,1,1,2020,0,-1.2722744328979154,1
14,1,1,2020,1,-1.2591612121035907,1
14,1,2,2021,0,-1.1458146792299844,1
14,1,2,2021,1,-1.1296349627339974,1
14,1,2,2022,0,-1.084042178188252,1
14,1,2,2022,1,-1.030128757882945,1
14,1,0,2021,0,-1.277427410211018,1
14,1,0,2021,1,-1.2404334589730266,1
14,1,0,2022,0,-1.1992791898552544,1
14,1,0,2022,1,-1.1326951357641097,1
14,1,1,2021,0,-1.2230334668679246,1
14,1,1,2021,1,-1.194328538031746,1
14,1,1,2022,0,-1.1507337176957437,1
14,1,1,2022,1,-1.0894417396917977,1
14,2,2,2013,0,-0.10477416320917643,0
14,2,2,2013,1,-0.024874562834112962,0
14,2,2,2014,0,0.021989078693145914,0
14,2,2,2014,1,0.08079624677801299,0
14,2,0,2013,0,-0.036242726280687636,0
14,2,0,2013,1,0.048955272853124204,0
14,2,0,2014,0,0.1242519683399194,0
14,2,0,2014,1,0.21639858350698238,0
14,2,2,2015,0,0.15661140133189336,0
14,2,2,2015,1,0.22341042625573174,0
14,2,2,2016,0,0.28040931027735055,0
14,2,2,2016,1,0.33712367407922755,0
14,2,0,2015,0,0.35891160023990404,0
14,2,0,2015,1,0.4491234779127224,0
14,2,0,2016,0,0.5266647217997034,0
14,2,0,2016,1,0.560434110547287,0
14,2,1,2015,0,0.2897162827986842,0
14,2,1,2015,1,0.37192998096098145,0
14,2,1,2016,0,0.43993031347928546,0
14,2,1,2016,1,0.48444192119001167,0
14,2,2,2017,0,0.4382548055185834,0
14,2,2,2017,1,0.47044984905026205,0
14,2,2,2018,0,0.5262663934920647,0
14,2,2,2018,1,0.6300087882814959,0
14,2,0,2017,0,0.6961123193348542,0
14,2,0,2017,1,0.726834180395425,0
14,2,0,2018,0,0.7757400448332754,0
14,2,0,2018,1,0.8645925481228827,2
14,2,1,2017,0,0.6172938957948098,0
14,2,1,2017,1,0.6508040550088507,0
14,2,1,2018,0,0.69311537302024,0
14,2,1,2018,1,0.7814178038850129,0
14,2,2,2019,0,0.7215737176659756,0
14,2,2,2019,1,0.8837186295610853,2
14,2,2,2020,0,1.0608166596715172,2
14,2,2,2020,1,1.1062703454431664,2
14,2,0,2019,0,0.9185565498005883,2
14,2,0,2019,1,1.0181196586955892,2
14,2,0,2020,0,1.1930806258221822,2
14,2,0,2020,1,1.233267526192832,2
14,2,1,2019,0,0.8494118137317671,2
14,2,1,2019,1,0.9705794913124995,2
14,2,1,2020,0,1.1490179277914931,2
14,2,1,2020,1,1.1931817885669793,2
14,2,2,2021,0,1.2028807667244017,2
14,2,2,2021,1,1.2370231930934246,2
14,2,2,2022,0,1.399357785135029,2
14,2,2,2022,1,1.601506239925844,2
14,2,0,2021,0,1.333064573935176,2
14,2,0,2021,1,1.4746418352787245,2
14,2,0,2022,0,1.6531055624439173,2
14,2,0,2022,1,1.8912426636963025,2
14,2,1,2021,0,1.2839943200370305,2
14,2,1,2021,1,1.384505829664504,2
14,2,1,2022,0,1.5485032843237108,2
14,2,1,2022,1,1.776890826046275,2
13,0,2,2015,0,-0.4693141140855442,0
13,0,2,2015,1,-0.43299036603183366,0
13,0,2,2016,0,-0.34965755500521845,0
13,0,2,2016,1,-0.29548490516636877,0
13,0,0,2015,0,-0.3090596809838303,0
13,0,0,2015,1,-0.20260486009952675,0
13,0,0,2016,0,-0.10699342092316293,0
13,0,0,2016,1,-0.06161560721011153,0
13,0,1,2015,0,-0.3769778187719866,0
13,0,1,2015,1,-0.3002458768433825,0
13,0,1,2016,0,-0.2089148863062462,0
13,0,1,2016,1,-0.16039470483293472,0
13,0,2,2017,0,-0.2249428586850375,0
13,0,2,2017,1,-0.13543912022579888,0
13,0,2,2018,0,-0.09675701568400587,0
13,0,2,2018,1,-0.05834046334730525,0
13,0,0,2017,0,-0.011805600740636966,0
13,0,0,2017,1,0.03251000415204483,0
13,0,0,2018,0,0.06201158960350057,0
13,0,0,2018,1,0.12194419322423544,0
13,0,1,2017,0,-0.1008161708189897,0
13,0,1,2017,1,-0.038955152375560013,0
13,0,1,2018,0,-0.006639978084434793,0
13,0,1,2018,1,0.04167787789928247,0
13,0,2,2019,0,0.057162100524789344,0
13,0,2,2019,1,0.11644346897589286,0
13,0,2,2020,0,0.21463455814458288,0
13,0,2,2020,1,0.23916020108633101,0
13,0,0,2019,0,0.19876465255453704,0
13,0,0,2019,1,0.3170808052663011,0
13,0,0,2020,0,0.4220877343656961,0
13,0,0,2020,1,0.44675247608154023,0
13,0,1,2019,0,0.13711228227225136,0
13,0,1,2019,1,0.23094072807156624,0
13,0,1,2020,0,0.32820238452243283,0
13,0,1,2020,1,0.35716654289215394,0
13,0,2,2021,0,0.3297198256943894,0
13,0,2,2021,1,0.3674914655330085,0
13,0,2,2022,0,0.4769369100603764,0
13,0,2,2022,1,0.6019487719433989,0
13,0,0,2021,0,0.5076081897485487,0
13,0,0,2021,1,0.5429013423396387,0
13,0,0,2022,0,0.677985220001523,0
13,0,0,2022,1,0.8041161947488633,0
13,0,1,2021,0,0.425514622345698,0
13,0,1,2021,1,0.46149062346416847,0
13,0,1,2022,0,0.5842389689323557,0
13,0,1,2022,1,0.7085932729741969,0
13,1,2,2015,0,-1.13478161737555,1
13,1,2,2015,1,-1.0592636283845114,1
13,1,2,2016,0,-1.0498428477752808,1
13,1,2,2016,1,-1.0237175689314286,1
13,1,0,2015,0,-1.4350010305756087,1
13,1,0,2015,1,-1.408641812884413,1
13,1,0,2016,0,-1.3927213259219686,1
13,1,0,2016,1,-1.3746511306325857,1
13,1,1,2015,0,-1.3077572656355,1
13,1,1,2015,1,-1.2605648451876506,1
13,1,1,2016,0,-1.247375752334728,1
13,1,1,2016,1,-1.2213389908925731,1
13,1,2,2017,0,-1.0102313105156644,1
13,1,2,2017,1,-0.958499211895045,1
13,1,2,2018,0,-0.956539183714601,1
13,1,2,2018,1,-0.9528657115441561,1
13,1,0,2017,0,-1.3457438763068128,1
13,1,0,2017,1,-1.2997337954387795,1
13,1,0,2018,0,-1.2842685408279222,1
13,1,0,2018,1,-1.279874284100798,1
13,1,1,2017,0,-1.1977680713548475,1
13,1,1,2017,1,-1.148659881427403,1
13,1,1,2018,0,-1.1316582176299395,1
13,1,1,2018,1,-1.1269415046537745,1
13,1,2,2019,0,-0.926626624612407,1
13,1,2,2019,1,-0.9007226392727984,1
13,1,2,2020,0,-0.8725741055330039,1
13,1,2,2020,1,-0.8648288328844755,1
13,1,0,2019,0,-1.2349264120531342,1
13,1,0,2019,1,-1.185565315263697,1
13,1,0,2020,0,-1.1653454116473754,1
13,1,0,2020,1,-1.1554820440296578,1
13,1,1,2019,0,-1.0892267688591037,1
13,1,1,2019,1,-1.0508987339241007,1
13,1,1,2020,0,-1.0271507795829802,1
13,1,1,2020,1,-1.0154980959166637,1
13,1,2,2021,0,-0.839127173034461,1
13,1,2,2021,1,-0.8212529805631226,1
13,1,2,2022,0,-0.7788784358362352,1
13,1,2,2022,1,-0.7242126176164996,1
13,1,0,2021,0,-1.1236663607909683,1
13,1,0,2021,1,-1.1152003035857605,1
13,1,0,2022,0,-1.076398068284521,1
13,1,0,2022,1,-1.0247228737078498,1
13,1,1,2021,0,-0.9860723825238058,1
13,1,1,2021,1,-0.9721308917564548,1
13,1,1,2022,0,-0.9303127421259515,1
13,1,1,2022,1,-0.8766395833395375,1
13,2,2,2013,0,-0.03405508192445024,0
13,2,2,2013,1,0.061878813500954366,0
13,2,2,2014,0,0.11445182743769985,0
13,2,2,2014,1,0.2078756222578263,0
13,2,0,2013,0,-0.19783756575096317,0
13,2,0,2013,1,-0.08426973937311322,0
13,2,0,2014,0,-0.03318255325057521,0
13,2,0,2014,1,0.06354167611855678,0
13,2,2,2015,0,0.31739061617224223,0
13,2,2,2015,1,0.4292386758885414,0
13,2,2,2016,0,0.5219859448528372,0
13,2,2,2016,1,0.6022838735355392,0
13,2,0,2015,0,0.1774256360738977,0
13,2,0,2015,1,0.3102396746493969,0
13,2,0,2016,0,0.42177160078820514,0
13,2,0,2016,1,0.4852196097906394,0
13,2,1,2015,0,0.23675126322584994,0
13,2,1,2015,1,0.36067562560230354,0
13,2,1,2016,0,0.4651957089923624,0
13,2,1,2016,1,0.5397526519078288,0
13,2,2,2017,0,0.6863121784326346,0
13,2,2,2017,1,0.8275543381840426,2
13,2,2,2018,0,0.8681901482347297,2
13,2,2,2018,1,0.910286495413425,2
13,2,0,2017,0,0.5639368705858867,0
13,2,0,2017,1,0.6542562336750519,0
13,2,0,2018,0,0.6992230737373651,0
13,2,0,2018,1,0.7635625794283238,0
13,2,1,2017,0,0.6229021054594992,0
13,2,1,2017,1,0.7338713138303736,0
13,2,1,2018,0,0.7831881519189623,0
13,2,1,2018,1,0.8362227208788445,2
13,2,2,2019,0,1.0520218235457188,2
13,2,2,2019,1,1.1372071773364312,2
13,2,2,2020,0,1.2635468002449155,2
13,2,2,2020,1,1.295817715835192,2
13,2,0,2019,0,0.8853245881347394,2
13,2,0,2019,1,1.052995514964391,2
13,2,0,2020,0,1.1782286703516571,2
13,2,0,2020,1,1.212756779685219,2
13,2,1,2019,0,0.9693718610464841,2
13,2,1,2019,1,1.1015283417808022,2
13,2,1,2020,0,1.222537952572789,2
13,2,1,2020,1,1.2631547946088268,2
13,2,2,2021,0,1.4120790002932648,2
